Drug_use_number	Disease_number_within_Drug_Use	Disease_ratio_within_Drug_Use	p	expected_disease_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_higher	disease	drug
54	2	0.037037037037037035	0.29937112290661816	0.6631578947368421	3.140449438202247	0.7532766952419215	13.092695866208123	fallot	N03T1
186	3	0.016129032258064516	0.884315411149429	2.2842105263157895	1.3293591654247392	0.41672331336402996	4.240693366620022	fallot	N05T1
210	6	0.02857142857142857	0.06335233130813656	2.5789473684210527	2.461937716262976	1.0633461393302155	5.7000604926030665	fallot	N06T1
26	1	0.038461538461538464	0.7471971619395588	0.3192982456140351	3.2417777777777776	0.4345531755920143	24.18374493795079	fallot	P03T1
471	6	0.012738853503184714	0.9022064248262326	5.78421052631579	1.0404554079696395	0.452230526662643	2.393795624462192	fallot	R01T1
301	4	0.013289036544850499	0.916385955715594	3.6964912280701756	1.0870389720964433	0.3963321201988985	2.981473533519013	fallot	R03T1
166	2	0.012048192771084338	0.7422573209745874	2.0385964912280703	0.9804055905727597	0.23938046672470928	4.015344840695413	fallot	R05T1
633	6	0.009478672985781991	0.6307708091364417	7.773684210526316	0.7533915001407262	0.3278764879493638	1.731135879959627	fallot	R06T1
168	3	0.017857142857142856	0.7569083207120079	2.0631578947368423	1.478099173553719	0.4628932066852894	4.719829833980624	fallot	S01T1
366	6	0.01639344262295082	0.6246013459913209	4.494736842105263	1.3645098039215686	0.5922265309853245	3.143876384430699	fallot	B03AT1
4541	57	0.012552301255230125	0.8738291438299728	55.766666666666666	1.0599451645064806	0.6913644866962859	1.625023809263454	fallot	B03BT1
4507	56	0.012425116485467052	0.9739924060647951	55.349122807017544	1.0309593349809032	0.6740648465653855	1.5768173578551512	fallot	B03BB01T1
517	7	0.013539651837524178	0.9501904508100263	6.349122807017544	1.1125816993464053	0.5119158179174159	2.4180499886804174	fallot	G03AT1
29	2	0.06896551724137931	0.05331023534469322	0.356140350877193	6.069080316271328	1.4215691193537168	25.91061903630665	fallot	G03CT1
244	5	0.020491803278688523	0.3741662966254937	2.9964912280701754	1.722292497810645	0.6927028825668087	4.28219879354803	fallot	G03DT1
441	8	0.018140589569160998	0.35277591443927525	5.41578947368421	1.5328194997078384	0.7371680739112786	3.18724548964578	fallot	G03GT1
162	2	0.012345679012345678	0.7240465230930897	1.9894736842105263	1.0054775280898876	0.24545120172052376	4.118884130153423	fallot	J01AT1
464	4	0.008620689655172414	0.6018964786168274	5.698245614035088	0.6855572213893053	0.250520094556901	1.8760519176327988	fallot	J01CT1
68	2	0.029411764705882353	0.4620342429740212	0.8350877192982457	2.4695267279536943	0.5956131865129166	10.239132373449282	fallot	N02AT1
1479	17	0.011494252873563218	0.8610759642803726	18.16315789473684	0.9203331238214959	0.5415781989096755	1.5639718520949868	fallot	N02BT1
56	2	0.03571428571428571	0.32251299445104253	0.6877192982456141	3.023304203079484	0.725873332488082	12.592235993885538	fallot	N02CT1
116	2	0.017241379310344827	0.9488900802190683	1.424561403508772	1.4202641435048295	0.3455193688086221	5.8380236230484055	fallot	N05BT1
52	1	0.019230769230769232	0.860980379847105	0.6385964912280702	1.583442265795207	0.21645513545785489	11.583413827549682	fallot	N05CT1
198	6	0.030303030303030304	0.044755632295326635	2.431578947368421	2.620220588235294	1.1309187364372355	6.070777421763185	fallot	N06AT1
25	1	0.04	0.7255603339179271	0.30701754385964913	3.377314814814815	0.4520013015291936	25.235005562546853	fallot	N06AAT1
154	3	0.01948051948051948	0.6526253708823659	1.8912280701754387	1.6183022275737509	0.5063298171130909	5.172324463730359	fallot	N06ABT1
27	2	0.07407407407407407	0.04081379299430971	0.33157894736842103	6.556404494382022	1.5297142155886316	28.100961248772645	fallot	N06AXT1
15	1	0.06666666666666667	0.45864640437337145	0.18421052631578946	5.7976190476190474	0.7543269277918099	44.55944151392149	fallot	N06BT1
463	6	0.012958963282937365	0.9354067025499287	5.685964912280702	1.059904749646029	0.4606443247836927	2.4387537583356353	fallot	R01AT1
241	2	0.008298755186721992	0.7846082322022455	2.9596491228070176	0.6656950778054629	0.1629635696628169	2.7193190326606715	fallot	R03AT1
140	2	0.014285714285714285	0.86509145858983	1.719298245614035	1.1693535254844487	0.28506884013792	4.796692851106951	fallot	R03BT1
88	2	0.022727272727272728	0.683075378583018	1.080701754385965	1.8899921609615886	0.45801587922197967	7.799009882722961	fallot	R05DT1
60	1	0.016666666666666666	0.7804339866312393	0.7368421052631579	1.3672316384180792	0.18737985277059177	9.976111761492254	fallot	S01AT1
1	1	1.0	9.482688329330003e-06	0.012280701754385965	162.64444444444445	5.421927368683665	4878.932067853256	fallot	S01FT1
73	1	0.0136986301369863	0.6719730176757921	0.8964912280701754	1.1183641975308642	0.15372672295888315	8.136116182307399	fallot	S01GT1
42	1	0.023809523809523808	0.3728898699684139	0.15303643724696356	6.887429643527205	0.9129715514674004	51.958559955447974	singvent	A01T1
605	2	0.003305785123966942	0.8351542280328623	2.2044534412955468	0.8995024875621891	0.21254676728876884	3.8067138609137556	singvent	A02T1
126	1	0.007936507936507936	0.9513756117819172	0.4591093117408907	2.233230769230769	0.300694282492891	16.586014297617922	singvent	A03T1
330	1	0.0030303030303030303	0.7809135765279052	1.2024291497975708	0.8246434416647183	0.11156352250830978	6.09551214044878	singvent	A06T1
71	1	0.014084507042253521	0.6329612612047179	0.25870445344129556	4.018131868131868	0.5377805940922049	30.022250499668775	singvent	A07T1
65	1	0.015384615384615385	0.5863605094668572	0.23684210526315788	4.3984375	0.5879279238621248	32.905823411686036	singvent	A10T1
1941	11	0.005667181865018032	0.13285279086182258	7.07246963562753	1.9424546632124353	0.899902265855293	4.192822111687466	singvent	A11T1
32	1	0.03125	0.2596176373759033	0.11659919028340081	9.121588089330025	1.200131305432816	69.3285550462337	singvent	A12T1
4675	11	0.002352941176470588	0.02702091257811385	17.034412955465587	0.40079599056603776	0.18573648296158946	0.864867383577149	singvent	B03T1
256	2	0.0078125	0.5493118389630215	0.9327935222672065	2.2453543307086616	0.5289627085969852	9.53113705086028	singvent	D01T1
174	1	0.005747126436781609	0.8645206568403945	0.6340080971659919	1.6029346376167186	0.2162872431328819	11.879570034987497	singvent	D02T1
226	1	0.004424778761061947	0.7168328151975373	0.8234817813765182	1.2235897435897436	0.16531300752953657	9.056588365259252	singvent	D06T1
421	2	0.004750593824228029	0.9774033138309809	1.534008097165992	1.3296420047732698	0.3138832729946135	5.632501037695681	singvent	D07T1
23	1	0.043478260869565216	0.14915072776198915	0.08380566801619434	12.868881118881118	1.6722004768688445	99.03603278596859	singvent	D11T1
460	1	0.002173913043478261	0.8880926408675232	1.6761133603238867	0.5801910507792861	0.07855701711973906	4.285061573701092	singvent	G01T1
975	6	0.006153846153846154	0.26669335791235965	3.5526315789473686	1.8911985846970367	0.7614067728498006	4.697399884392174	singvent	G03T1
86	1	0.011627906976744186	0.736888195228413	0.3133603238866397	3.302262443438914	0.44303566267200123	24.61412966075495	singvent	H02T1
973	5	0.0051387461459403904	0.5857697725516919	3.545344129554656	1.5061513899323817	0.5690292330949972	3.986600120799991	singvent	J01T1
69	1	0.014492753623188406	0.6177812372408814	0.25141700404858297	4.137443438914027	0.553526947713179	30.926115306463757	singvent	J02T1
170	2	0.011764705882352941	0.25681151913066586	0.6194331983805668	3.4357142857142855	0.8072283180788205	14.623040828342967	singvent	J07T1
142	2	0.014084507042253521	0.16702823413627776	0.5174089068825911	4.138857142857143	0.9709007462106783	17.643552665745396	singvent	L02T1
13	1	0.07692307692307693	0.037039543637761	0.04736842105263158	23.625	2.963253023954973	188.35402191037474	singvent	L04T1
524	1	0.0019083969465648854	0.7581992311446568	1.9093117408906883	0.5044859538167378	0.06832406605048652	3.724984362176603	singvent	M01T1
313	2	0.006389776357827476	0.7303830758330923	1.1404858299595142	1.8191639871382637	0.4289709182336804	7.714643281011459	singvent	N01T1
1564	9	0.005754475703324808	0.18566546219232027	5.698785425101215	1.8739549839228296	0.8402515356255017	4.1793524116025855	singvent	N02T1
186	1	0.005376344086021506	0.8266079698385503	0.6777327935222672	1.4964656964656964	0.2019937458750373	11.086529293258268	singvent	N05T1
471	4	0.008492569002123142	0.15863697386108727	1.7161943319838058	2.5755516246159575	0.8870560512998167	7.478068788710444	singvent	R01T1
166	1	0.006024096385542169	0.891337567342182	0.6048582995951417	1.6825174825174825	0.22696455147810654	12.472719023922318	singvent	R05T1
633	3	0.004739336492890996	0.8938081552110682	2.3064777327935224	1.3398809523809523	0.4023547621190726	4.461935425091344	singvent	R06T1
54	1	0.018518518518518517	0.4918440671474392	0.19676113360323888	5.319303338171263	0.7088221958393628	39.91831543871726	singvent	A10AT1
48	1	0.020833333333333332	0.434614181899615	0.1748987854251012	6.003273322422259	0.79813139139412	45.154583533866415	singvent	A11CT1
4541	11	0.002422373926447919	0.04579002923450539	16.546153846153846	0.4329884105960265	0.2006605405280134	0.9343090735086513	singvent	B03BT1
4507	11	0.002440647881073885	0.05187892229825625	16.422267206477734	0.4414618549822064	0.20458865913390065	0.9525873537143561	singvent	B03BB01T1
517	3	0.005802707930367505	0.6409762891923387	1.8838056680161943	1.6704766536964981	0.5013450630674583	5.5660112288162304	singvent	G03AT1
244	3	0.012295081967213115	0.08177221709082914	0.8890688259109312	3.704356846473029	1.1078674122246706	12.386193053965227	singvent	G03DT1
441	4	0.009070294784580499	0.12288587282819165	1.6068825910931175	2.7643020594965675	0.9518132862779558	8.028219385356913	singvent	G03GT1
464	2	0.004310344827586207	0.8793847065272762	1.6906882591093118	1.1984415584415584	0.28299460507792434	5.075228089964288	singvent	J01CT1
96	2	0.020833333333333332	0.0498723927021621	0.3497975708502024	6.203404255319149	1.4484958057182618	26.56702504970642	singvent	J01ET1
118	1	0.00847457627118644	0.914096227112013	0.42995951417004047	2.388560157790927	0.32144026590066693	17.748926418413507	singvent	J01FT1
68	1	0.014705882352941176	0.6100611149123518	0.24777327935222673	4.199770378874857	0.561747614155815	31.39856902068182	singvent	N02AT1
1479	8	0.005409060175794456	0.3085584933205714	5.389068825910932	1.6922251243336077	0.7393522353309431	3.873155087093362	singvent	N02BT1
116	1	0.008620689655172414	0.904401626046581	0.42267206477732794	2.4307692307692306	0.3270739989244741	18.065144501501077	singvent	N05BT1
463	4	0.008639308855291577	0.14868305590093997	1.6870445344129554	2.6234725774367718	0.9035002082008197	7.6177164123386225	singvent	R01AT1
56	1	0.017857142857142856	0.509985234365351	0.2040485829959514	5.124475524475525	0.6833071537759017	38.43110562480815	singvent	R05CT1
42	1	0.023809523809523808	0.877855999680135	1.3263157894736841	0.7468857950382078	0.102299385519733	5.452998451513196	ASD	A01T1
605	24	0.03966942148760331	0.2863547535599315	19.105263157894736	1.2972707155151217	0.8432515987470413	1.995740431246972	ASD	A02T1
126	9	0.07142857142857142	0.020179646621614894	3.9789473684210526	2.4133333333333336	1.2094370922971949	4.815610348708079	ASD	A03T1
1	1	1.0	0.0028469402139478803	0.026041666666666668	93.5	2.7228534076094535	3210.69433101627	ASD	A05T1
330	11	0.03333333333333333	0.9797168452134564	10.421052631578947	1.0603061697850626	0.5728596902308671	1.9625210027104345	ASD	A06T1
71	2	0.028169014084507043	0.8604020347288054	2.2421052631578946	0.8879310344827587	0.21636786463227217	3.6438938071398987	ASD	A07T1
65	4	0.06153846153846154	0.30248959072412906	2.0526315789473686	2.028510334996436	0.7314055449320147	5.625954311803629	ASD	A10T1
1941	63	0.03245749613601236	0.8555097193057303	61.294736842105266	1.039347570203464	0.774898240198034	1.3940454573903442	ASD	A11T1
32	1	0.03125	0.6199898659478416	1.0105263157894737	0.9892011629516821	0.13446476597596585	7.277140101964416	ASD	A12T1
91	2	0.02197802197802198	0.8216752029795028	2.873684210526316	0.686458736923673	0.1680176390490647	2.8046198016223545	ASD	B01T1
4675	135	0.028877005347593583	0.09491209588182882	147.6315789473684	0.7917501001201441	0.6081983334692329	1.0306970383567644	ASD	B03T1
25	1	0.04	0.7401754730604553	0.7894736842105263	1.2789699570815452	0.1722901122565803	9.494242761193032	ASD	C02T1
11	1	0.09090909090909091	0.7922778403438043	0.3473684210526316	3.0755364806866954	0.3920818561164349	24.124872131868653	ASD	C03T1
111	8	0.07207207207207207	0.028917729221319483	3.5052631578947366	2.430793023455623	1.1697239308382035	5.0514096250441005	ASD	C05T1
83	2	0.024096385542168676	0.9390929053849104	2.6210526315789475	0.7551085568326947	0.18454087942102082	3.0897703229271887	ASD	C07T1
256	9	0.03515625	0.8797889965458828	8.08421052631579	1.1221052631578947	0.5694792979823213	2.211002623041331	ASD	D01T1
174	3	0.017241379310344827	0.3815390215627851	5.494736842105263	0.5320118478013215	0.16862833307476224	1.678464117151007	ASD	D02T1
4	1	0.25	0.28519904045832656	0.12631578947368421	10.261802575107296	1.0634298634405546	99.02354232349937	ASD	D03T1
226	11	0.048672566371681415	0.19386295218185287	7.136842105263158	1.5970591302534154	0.8588043559018118	2.969940531854282	ASD	D06T1
421	11	0.026128266033254157	0.6065338371811109	13.294736842105262	0.8140216559116263	0.4407523357979027	1.50340951703303	ASD	D07T1
12	1	0.08333333333333333	0.8414897214102346	0.37894736842105264	2.795552087397581	0.3594286424409953	21.74315163165082	ASD	D08T1
52	3	0.057692307692307696	0.4947957290216941	1.6421052631578947	1.8889477869069706	0.5844801161545723	6.104782084181495	ASD	D10T1
460	19	0.041304347826086954	0.2739738937882087	14.526315789473685	1.3496282233823762	0.8360595533968211	2.1786681749520387	ASD	G01T1
44	2	0.045454545454545456	0.9238655741062605	1.3894736842105264	1.4642857142857142	0.3523382368874689	6.085438446880865	ASD	G02T1
975	30	0.03076923076923077	0.9546354560866809	30.789473684210527	0.9696545284780579	0.6569656157271504	1.4311706459056108	ASD	G03T1
31	1	0.03225806451612903	0.6220611609935803	0.9789473684210527	1.0223175965665237	0.13882266544236496	7.52854921002407	ASD	H01T1
86	3	0.03488372093023256	0.8935293149940584	2.7157894736842105	1.109841965263652	0.3481691999012484	3.5377890640804788	ASD	H02T1
138	4	0.028985507246376812	0.9443315526029076	4.3578947368421055	0.9139519792342634	0.33517173425541635	2.492179784198876	ASD	H03T1
4	1	0.25	0.28519904045832656	0.12631578947368421	10.261802575107296	1.0634298634405546	99.02354232349937	ASD	H04T1
973	34	0.03494347379239465	0.5853731878988183	30.726315789473684	1.1291693290734823	0.7799578103450291	1.6347337725308864	ASD	J01T1
69	3	0.043478260869565216	0.8242743763347548	2.1789473684210527	1.3990554899645808	0.43665287645150647	4.482636825632863	ASD	J02T1
24	2	0.08333333333333333	0.3855981789059165	0.7578947368421053	2.803291536050157	0.6553224030548548	11.991721020763954	ASD	J06T1
170	9	0.052941176470588235	0.16469122399042163	5.368421052631579	1.7428571428571429	0.8791448299423898	3.4551201542153356	ASD	J07T1
142	9	0.06338028169014084	0.051679159151769516	4.484210526315789	2.1181954887218044	1.0645736203925895	4.214600138961545	ASD	L02T1
13	1	0.07692307692307693	0.8870578808836281	0.4105263157894737	2.5622317596566524	0.33177951915712517	19.787332282810834	ASD	L04T1
524	20	0.03816793893129771	0.4441909428606071	16.54736842105263	1.2372051624388074	0.775469379316894	1.973871122175833	ASD	M01T1
17	1	0.058823529411764705	0.959202037396184	0.5368421052631579	1.9206008583690988	0.2536359520482551	14.543315438445132	ASD	M02T1
313	8	0.025559105431309903	0.6475541399446707	9.884210526315789	0.797446685042797	0.3903478782119295	1.629114056924596	ASD	N01T1
1564	44	0.028132992327365727	0.42605394496892235	49.38947368421053	0.8617174515235457	0.6178004073188207	1.2019366731770882	ASD	N02T1
54	5	0.09259259259259259	0.02905520650818244	1.7052631578947368	3.175741912485518	1.2536054530711478	8.045064473841917	ASD	N03T1
7	1	0.14285714285714285	0.5463883882685536	0.22105263157894736	5.128755364806867	0.6149854228589596	42.77195948767693	ASD	N04T1
186	10	0.053763440860215055	0.12357960526682436	5.873684210526315	1.7755681818181819	0.9260942298405437	3.404234975989383	ASD	N05T1
210	10	0.047619047619047616	0.25085585884471623	6.631578947368421	1.5571428571428572	0.8138058190841954	2.9794501595965732	ASD	N06T1
17	2	0.11764705882352941	0.1811126758879234	0.5368421052631579	4.11551724137931	0.935733498646539	18.10075431582717	ASD	N07T1
60	1	0.016666666666666666	0.7698319237355364	1.894736842105263	0.517712955553939	0.07142259639648227	3.752687774895785	ASD	P01T1
26	2	0.07692307692307693	0.4456129837509949	0.8210526315789474	2.5689655172413794	0.6035631751133849	10.934371248768588	ASD	P03T1
471	22	0.04670912951167728	0.07119558351110186	14.873684210526315	1.5547548010253394	0.9920628680419848	2.4366021238979014	ASD	R01T1
301	15	0.04983388704318937	0.09281136775395925	9.505263157894737	1.6500622665006226	0.9651265873238021	2.8210863933185752	ASD	R03T1
166	5	0.030120481927710843	0.9078387674467373	5.242105263157895	0.9513412351840299	0.3868994818658163	2.339238453866327	ASD	R05T1
633	14	0.022116903633491312	0.19201792934650957	19.989473684210527	0.6740931120575708	0.39028841481481596	1.16427110432951	ASD	R06T1
168	7	0.041666666666666664	0.5939152108776059	5.3052631578947365	1.3436123348017621	0.6232394287580292	2.8966301278931788	ASD	S01T1
55	1	0.01818181818181818	0.854561994343996	1.736842105263158	0.5660467334287077	0.07797193087780337	4.109285236599462	ASD	S02T1
54	4	0.07407407407407407	0.16099893747714444	1.7052631578947368	2.478608695652174	0.8876662610198273	6.920958175321868	ASD	A10AT1
20	1	0.05	0.8662120832929177	0.631578947368421	1.6166704314434155	0.21551164747504803	12.127526815951104	ASD	A10BT1
48	1	0.020833333333333332	0.9895683024950893	1.5157894736842106	0.6509907770979819	0.08943367529011653	4.738584101479593	ASD	A11CT1
366	13	0.03551912568306011	0.7727190660587888	11.557894736842105	1.136977170471588	0.643314429287541	2.009463844305873	ASD	B03AT1
4541	131	0.02884827130587976	0.10461690024060842	143.4	0.7977148140809722	0.6135744997856928	1.037117619500974	ASD	B03BT1
4507	131	0.029065897492788994	0.14066981948977314	142.32631578947368	0.8137945723363093	0.6259545310368411	1.0580027352259211	ASD	B03BB01T1
517	14	0.027079303675048357	0.6339199952929542	16.326315789473686	0.8442255557563708	0.4881578689153856	1.4600129064306675	ASD	G03AT1
1	1	1.0	0.0073894015841754436	0.031578947368421054	61.59656652360515	2.0613120816754122	1840.6417161311551	ASD	G03BT1
29	1	0.034482758620689655	0.65821456407711	0.9157894736842105	1.0956468424279584	0.1484400165416937	8.087051128731039	ASD	G03CT1
244	9	0.036885245901639344	0.7673463921603798	7.705263157894737	1.1814468085106382	0.5992453433722259	2.329290626582229	ASD	G03DT1
441	14	0.031746031746031744	0.9047184184804093	13.926315789473684	1.005812220566319	0.5808754723097538	1.7416094692686155	ASD	G03GT1
25	2	0.08	0.4156571091533594	0.7894736842105263	2.6810344827586206	0.6283829710159602	11.438798040818059	ASD	G03HT1
21	1	0.047619047619047616	0.8384439156299941	0.6631578947368421	1.5356223175965664	0.2052218932674833	11.490664396254717	ASD	H01CT1
162	7	0.043209876543209874	0.5294788784086346	5.11578947368421	1.3968168253517124	0.6475294843686462	3.0131403908008823	ASD	J01AT1
464	14	0.03017241379310345	0.966618220117229	14.652631578947368	0.9511515151515152	0.5495370788641419	1.6462750914732764	ASD	J01CT1
96	5	0.052083333333333336	0.3883506330493862	3.031578947368421	1.6999376169681846	0.684370334893587	4.222549918141624	ASD	J01ET1
118	3	0.025423728813559324	0.904407068905877	3.7263157894736842	0.7974025974025974	0.2515501127336588	2.5277305401872256	ASD	J01FT1
68	2	0.029411764705882353	0.8059440041629774	2.1473684210526316	0.9286833855799373	0.22609562569565125	3.8145489458215773	ASD	N02AT1
1479	42	0.028397565922920892	0.48460622262725206	46.705263157894734	0.8736299582463466	0.6225447232588647	1.2259830907411773	ASD	N02BT1
25	1	0.04	0.7401754730604553	0.7894736842105263	1.2789699570815452	0.1722901122565803	9.494242761193032	ASD	N05AT1
116	6	0.05172413793103448	0.32562459154900164	3.663157894736842	1.6904306220095693	0.7354908477393051	3.8852362291264204	ASD	N05BT1
52	5	0.09615384615384616	0.022949502650932426	1.6421052631578947	3.31180897519279	1.3049756049645607	8.404815114122666	ASD	N05CT1
198	9	0.045454545454545456	0.3545778366634338	6.252631578947368	1.4787301587301587	0.7478433463575699	2.9239317204443096	ASD	N06AT1
154	9	0.05844155844155844	0.09035409341585024	4.863157894736842	1.9395862068965517	0.9765036207773538	3.8525148027496248	ASD	N06ABT1
15	1	0.06666666666666667	0.9689750971069547	0.47368421052631576	2.195585530349479	0.2875099314836759	16.766710618320726	ASD	N06BT1
43	1	0.023255813953488372	0.9010918774466357	1.3578947368421053	0.7290006131207848	0.09990573365911672	5.319433374502665	ASD	P01AT1
463	21	0.04535637149028078	0.10662009557133742	14.621052631578948	1.5020712510356256	0.9496554803019425	2.3758279607572654	ASD	R01AT1
241	11	0.04564315352697095	0.2792172805583708	7.610526315789474	1.4896860986547085	0.8018179354234592	2.767666541847916	ASD	R03AT1
140	6	0.04285714285714286	0.5985839404820557	4.421052631578948	1.382953652788688	0.6039803701494676	3.166594313799088	ASD	R03BT1
88	3	0.03409090909090909	0.864177897387697	2.778947368421053	1.0834224598930482	0.3400408061917799	3.451951075362076	ASD	R05DT1
60	1	0.016666666666666666	0.7698319237355364	1.894736842105263	0.517712955553939	0.07142259639648227	3.752687774895785	ASD	S01AT1
73	2	0.0273972602739726	0.8957909818906271	2.305263157894737	0.8626760563380281	0.21033061171718376	3.538286567528354	ASD	S01GT1
605	4	0.006611570247933884	0.8796711547542453	4.817139001349528	0.8168204507638784	0.2950083685172372	2.261616008181546	AVSD	A02T1
126	2	0.015873015873015872	0.6155034552697931	1.003238866396761	2.044991511035654	0.4937406969595883	8.470013320676655	AVSD	A03T1
330	4	0.012121212121212121	0.5803683040084358	2.6275303643724697	1.5672058003346347	0.5645343084911462	4.350725870261331	AVSD	A06T1
1941	15	0.0077279752704791345	0.9892450265092309	15.454655870445345	0.9602449730954404	0.5331916285122108	1.7293414957169464	AVSD	A11T1
32	1	0.03125	0.6249918229885487	0.25479082321187585	4.0711902113459395	0.5465759750421796	30.32440226755289	AVSD	A12T1
4675	39	0.008342245989304813	0.7294890986262876	37.223346828609984	1.1419866264020708	0.6647429851240388	1.961861176523493	AVSD	B03T1
111	1	0.009009009009009009	0.6796092223179779	0.8838056680161943	1.1349529780564263	0.15580596794103158	8.267451365448778	AVSD	C05T1
256	3	0.01171875	0.7410813764495227	2.038326585695007	1.5029644268774704	0.46728740508983974	4.834074370193718	AVSD	D01T1
174	3	0.017241379310344827	0.3360069014813599	1.3854251012145749	2.2493734335839597	0.6971825784375665	7.257325412594754	AVSD	D02T1
226	2	0.008849557522123894	0.8199337694979673	1.799460188933873	1.1163847117794485	0.27085509027399945	4.601408167866078	AVSD	D06T1
421	3	0.007125890736342043	0.9334409212540598	3.3520917678812414	0.8885423786739576	0.27696595546002023	2.8505581394950115	AVSD	D07T1
975	9	0.009230769230769232	0.7757039198879107	7.7631578947368425	1.189751552795031	0.5832365746044433	2.426989010999868	AVSD	G03T1
31	2	0.06451612903225806	0.011154878774056194	0.24682860998650472	8.85904416212946	2.0648034257463626	38.00975070456935	AVSD	H01T1
86	1	0.011627906976744186	0.8216131858897595	0.6847503373819164	1.4738336713995943	0.2018052325636079	10.763772888131344	AVSD	H02T1
973	6	0.006166495375128468	0.6293084653253478	7.7472334682861	0.7473805389163138	0.32042240397541527	1.7432541015256109	AVSD	J01T1
142	3	0.02112676056338028	0.19170317154879565	1.130634278002699	2.779547790339157	0.8596105056331622	8.987658792151032	AVSD	L02T1
524	2	0.003816793893129771	0.3938574614958573	4.172199730094467	0.45903071855884925	0.11175428126527723	1.885468710415499	AVSD	M01T1
313	5	0.01597444089456869	0.19196001591926873	2.492172739541161	2.1173039923039925	0.8410221301762333	5.3303902893578226	AVSD	N01T1
1564	11	0.007033248081841432	0.7601903955221233	12.452901484480432	0.8555752307362094	0.4432838497662716	1.6513323818029504	AVSD	N02T1
186	2	0.010752688172043012	0.9873145632975656	1.4809716599190283	1.3667048054919908	0.33115167748472635	5.640563380329094	AVSD	N05T1
210	2	0.009523809523809525	0.8921906907373148	1.6720647773279351	1.2049595141700404	0.2922089629578724	4.968798410876342	AVSD	N06T1
8	1	0.125	0.08246044051334729	0.06369770580296896	18.088669950738915	2.19049255347881	149.37278835626512	AVSD	P02T1
471	4	0.008492569002123142	0.8933645255070563	3.7502024291497977	1.0720654078255791	0.3868481219286447	2.9709960408395597	AVSD	R01T1
301	3	0.009966777408637873	0.9454302187347247	2.3966261808367073	1.2679170661553212	0.3945953249796296	4.074081938834186	AVSD	R03T1
166	2	0.012048192771084338	0.874882560700404	1.321727395411606	1.5376551133932392	0.37223869837139	6.35179323936218	AVSD	R05T1
633	8	0.01263823064770932	0.2500015856409256	5.040080971659919	1.6880941176470587	0.7975467261477057	3.5730342268458464	AVSD	R06T1
168	2	0.011904761904761904	0.8866392647662968	1.337651821862348	1.5187064045656309	0.36768811272775515	6.272895596645048	AVSD	S01T1
366	3	0.00819672131147541	0.8027134928477405	2.91417004048583	1.0312868949232585	0.32126930469656206	3.310470823364155	AVSD	B03AT1
4541	38	0.008368200836820083	0.7184431661107193	36.156410256410254	1.1444645368696003	0.6702811483830762	1.954104004434239	AVSD	B03BT1
4507	37	0.008209451963612158	0.8693438255129912	35.88569500674764	1.0839637990644702	0.6381904166081114	1.8411080566316127	AVSD	B03BB01T1
517	3	0.005802707930367505	0.7517817871674676	4.116464237516869	0.7125833796553641	0.22228099116913608	2.284383699615087	AVSD	G03AT1
244	2	0.00819672131147541	0.7456906516370017	1.9427800269905533	1.030738002029868	0.25018819101046963	4.246486712812369	AVSD	G03DT1
441	4	0.009070294784580499	0.9950028559578861	3.5113360323886638	1.1506552943623882	0.4150923041088067	3.1896703295591258	AVSD	G03GT1
25	1	0.04	0.4975342916590332	0.199055330634278	5.2636494252873565	0.7003520304909219	39.5601127234642	AVSD	G03HT1
21	2	0.09523809523809523	0.0010488259934385918	0.1672064777327935	13.54016620498615	3.081805056323413	59.4898436169641	AVSD	H01CT1
162	1	0.006172839506172839	0.8510211257573079	1.2898785425101214	0.7699721567787535	0.10599646629834861	5.593178177712163	AVSD	J01AT1
464	4	0.008620689655172414	0.9164413580590096	3.6944669365721996	1.0894861660079052	0.39311026546448846	3.0194584324072573	AVSD	J01CT1
96	2	0.020833333333333332	0.39515745117813583	0.7643724696356275	2.7088465845464724	0.6517533597508642	11.258629831097476	AVSD	J01ET1
68	1	0.014705882352941176	0.9547109437448494	0.5414304993252361	1.8744209984559959	0.25587405366122984	13.731185437443749	AVSD	N02AT1
1479	9	0.006085192697768763	0.45666813784733784	11.776113360323887	0.7201224489795919	0.35334151398786745	1.4676349112552092	AVSD	N02BT1
56	2	0.03571428571428571	0.11161739278682807	0.44588394062078274	4.741390513320338	1.128776494562513	19.91606319594485	AVSD	N02CT1
116	2	0.017241379310344827	0.5439075893053134	0.9236167341430499	2.22745460141582	0.5372807742774268	9.234564568295156	AVSD	N05BT1
198	2	0.010101010101010102	0.9505468219863901	1.5765182186234818	1.2808807733619765	0.31049644831064566	5.283975274096955	AVSD	N06AT1
154	1	0.006493506493506494	0.8018993414567223	1.2261808367071525	0.8111336488618436	0.11162776793239244	5.8940334336382225	AVSD	N06ABT1
27	1	0.037037037037037035	0.5363717489020516	0.21497975708502023	4.857427055702917	0.6482794363070332	36.395721165988085	AVSD	N06AXT1
463	4	0.008639308855291577	0.91977032850713	3.6865047233468284	1.092018221429986	0.3940203854052453	3.026502790480329	AVSD	R01AT1
241	2	0.008298755186721992	0.7575729095208258	1.91889338731444	1.0441165675695514	0.25341772135842583	4.301906752335235	AVSD	R03AT1
140	1	0.007142857142857143	0.7114567191576033	1.114709851551957	0.8945671049367403	0.1230314166557842	6.5044386790557045	AVSD	R03BT1
