Drug_use_number	Disease_number_within_Drug_Use	Disease_ratio_within_Drug_Use	p	expected_disease_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_higher	disease	drug
5	1	0.2	0.20971706384040417	0.10256410256410256	12.009933774834437	1.334437884282611	108.0893393201669	dtranspos	lithium
93	2	0.021505376344086023	0.7640715957155332	1.9076923076923078	1.0501098901098902	0.2562873927988482	4.302711769252358	dtranspos	hydroxocobalamine
209	4	0.019138755980861243	0.9160968512076403	4.287179487179487	0.9298615688859592	0.3411211337906685	2.5347082066796	dtranspos	omeprazol
3	1	0.3333333333333333	0.07405579460599075	0.06153846153846154	24.026490066225165	2.1669007552550794	266.40455198625966	dtranspos	thiamazol
1	1	1.0	0.0007171441404446362	0.020512820512820513	96.13245033112582	3.2128132482867646	2876.434853969301	dtranspos	adalimumab
3	1	0.3333333333333333	0.07405579460599075	0.06153846153846154	24.026490066225165	2.1669007552550794	266.40455198625966	dtranspos	gelekoortsvaccin
9	1	0.1111111111111111	0.458017793014614	0.18461538461538463	6.001655629139073	0.7459794459216363	48.28533880886654	dtranspos	azathioprine
13	2	0.15384615384615385	0.015720588482198365	0.26666666666666666	8.784242424242425	1.9302955516581217	39.97466341440702	dtranspos	prednison
248	1	0.004032258064516129	0.10213636198576861	5.087179487179487	0.1879775853285787	0.026200800825554683	1.3486447540755646	dtranspos	salbutamol
18	1	0.05555555555555555	0.8276523390981136	0.36923076923076925	2.8208024931827036	0.3729938827010233	21.332593038593345	dtranspos	cotrimoxazol
66	2	0.030303030303030304	0.8985542458546627	1.353846153846154	1.49875	0.3634846869103109	6.179769446667934	dtranspos	paroxetine
4594	100	0.021767522855899	0.20762734219523463	108.49527665317139	0.8132324580922712	0.6005721822835607	1.101194911126508	alltranspos	foliumzuur
5	1	0.2	0.260526256715426	0.11808367071524967	10.389367816091953	1.1552583067457582	93.43275264741432	alltranspos	lithium
93	3	0.03225806451612903	0.8347113705783955	2.1963562753036436	1.3846899224806202	0.43399868434717864	4.4179078199361195	alltranspos	hydroxocobalamine
209	4	0.019138755980861243	0.8403697449258818	4.935897435897436	0.8021680216802168	0.2947894369944139	2.182824261164235	alltranspos	omeprazol
3	1	0.3333333333333333	0.10268267029735105	0.0708502024291498	20.78448275862069	1.8758206797187922	230.29638611733526	alltranspos	thiamazol
1	1	1.0	0.0017047093407696681	0.023616734143049933	83.16091954022988	2.780670440772053	2487.07593585108	alltranspos	adalimumab
3	1	0.3333333333333333	0.10268267029735105	0.0708502024291498	20.78448275862069	1.8758206797187922	230.29638611733526	alltranspos	gelekoortsvaccin
9	1	0.1111111111111111	0.5277986113684181	0.2125506072874494	5.191810344827586	0.6458396576599649	41.736202379276236	alltranspos	azathioprine
13	2	0.15384615384615385	0.029195331900862154	0.30701754385964913	7.592222806095639	1.6702300694220453	34.511321639266484	alltranspos	prednison
65	1	0.015384615384615385	0.9770347242243997	1.5350877192982457	0.6439475574712644	0.08882645440359344	4.668299095775151	alltranspos	prednisolon
248	2	0.008064516129032258	0.15332716590269987	5.856950067476383	0.3284458856149255	0.08101980764833099	1.3314855084032666	alltranspos	salbutamol
18	1	0.05555555555555555	0.9073368983785243	0.4251012145748988	2.440162271805274	0.32293011739187216	18.438639173181528	alltranspos	cotrimoxazol
66	2	0.030303030303030304	0.9618761742293926	1.5587044534412955	1.2953395953757225	0.3145302445433238	5.334636959267124	alltranspos	paroxetine
4594	34	0.007400957771005659	0.8554493397691636	32.85856950067476	1.0976223453370269	0.6248645922770887	1.9280574189566353	DORV	foliumzuur
47	1	0.02127659574468085	0.7760368321788358	0.3361673414304993	3.056438127090301	0.41370923773978535	22.58062709880092	DORV	citalopram
93	2	0.021505376344086023	0.3012450572305947	0.6651821862348178	3.1312217194570136	0.7509318221001272	13.056510814762099	DORV	hydroxocobalamine
209	2	0.009569377990430622	0.9965929886452317	1.494871794871795	1.3545514824287204	0.3275585686389782	5.6014706810252815	DORV	omeprazol
3	1	0.3333333333333333	0.0010407448567773014	0.02145748987854251	70.72115384615384	6.314460159008811	792.0679639091188	DORV	gelekoortsvaccin
9	1	0.1111111111111111	0.08467158678519354	0.06437246963562752	17.665865384615383	2.170507834919432	143.78330949399057	DORV	azathioprine
13	1	0.07692307692307693	0.17999678474075137	0.09298245614035087	11.770833333333334	1.503018844719255	92.18282115883339	DORV	prednison
248	1	0.004032258064516129	0.8337655628185611	1.7738191632928475	0.5535658673310495	0.07621805773553174	4.020506144846592	DORV	salbutamol
66	1	0.015151515151515152	0.9673057553269988	0.4720647773279352	2.157396449704142	0.293808282610413	15.84148479356411	DORV	paroxetine
4594	58	0.012625163256421419	0.8140358884964777	56.41754385964912	1.0783362727807173	0.7014943860297174	1.6576171389992433	fallot	foliumzuur
47	2	0.0425531914893617	0.22017229647571251	0.5771929824561404	3.632459425717853	0.8677971142379028	15.204892091712138	fallot	citalopram
29	1	0.034482758620689655	0.8079807483104111	0.356140350877193	2.893253968253968	0.38942786691980963	21.495427615458905	fallot	valproinezuur
34	1	0.029411764705882353	0.8976008308344189	0.41754385964912283	2.4531986531986534	0.3319149788737273	18.13170243921178	fallot	Tramadol
93	1	0.010752688172043012	0.7345342440903421	1.1421052631578947	0.8728260869565218	0.12032719150616619	6.331281969901162	fallot	hydroxocobalamine
3	1	0.3333333333333333	0.01516378523611881	0.03684210526315789	40.65	3.6530406442814205	452.34166846370886	fallot	escitalopram
209	2	0.009569377990430622	0.9661210897020805	2.566666666666667	0.7720783802855127	0.18883986389290813	3.156669428878402	fallot	omeprazol
9	1	0.1111111111111111	0.2382051255872389	0.11052631578947368	10.154166666666667	1.2569170164454093	82.03174859230865	fallot	mirtazapine
12	1	0.08333333333333333	0.35495214205550707	0.14736842105263157	7.381818181818182	0.9430630921045257	57.78111785481882	fallot	venlafaxine
65	1	0.015384615384615385	0.7358404745972316	0.7982456140350878	1.2595486111111112	0.17284294011092588	9.178637569655908	fallot	prednisolon
248	2	0.008064516129032258	0.7489832445252218	3.0456140350877194	0.6461130903443866	0.15819553289517313	2.6388995812606244	fallot	salbutamol
73	1	0.0136986301369863	0.6719730176757921	0.8964912280701754	1.1183641975308642	0.15372672295888315	8.136116182307399	fallot	cetirizine
39	2	0.05128205128205128	0.1366330612521826	0.4789473684210526	4.4227148496811415	1.0498162358927543	18.632219595038087	fallot	sumatriptan
4594	12	0.00261210274270788	0.09220692885363307	16.73927125506073	0.4890440855521606	0.22858489250034364	1.0462813836797633	singvent	foliumzuur
34	1	0.029411764705882353	0.28327319805957174	0.12388663967611337	8.566433566433567	1.1291789578190208	64.98862163519115	singvent	Tramadol
209	1	0.004784688995215311	0.7606894575132629	0.7615384615384615	1.3267381656804733	0.17918646334825822	9.823477328485918	singvent	omeprazol
9	1	0.1111111111111111	0.009702503443033103	0.03279352226720648	35.45673076923077	4.280615572797416	293.69134776570036	singvent	azathioprine
13	1	0.07692307692307693	0.037039543637761	0.04736842105263158	23.625	2.963253023954973	188.35402191037474	singvent	prednison
248	1	0.004032258064516129	0.6652346794765271	0.9036437246963562	1.1111803176580504	0.15018291900489483	8.22145225656724	singvent	salbutamol
4594	137	0.02982150631258163	0.29996422746684726	145.07368421052632	0.8616192760605927	0.6614238359120356	1.1224085625149938	ASD	foliumzuur
2	1	0.5	0.07729595755279244	0.06315789473684211	30.793991416309012	1.9202262470450089	493.8323850155591	ASD	clobazam
29	4	0.13793103448275862	0.0059691181987782645	0.9157894736842105	4.974608695652174	1.717274752151441	14.410467308073423	ASD	valproinezuur
34	1	0.029411764705882353	0.6751839429370874	1.0736842105263158	0.9289894654701522	0.12651797963308622	6.821334244013073	ASD	Tramadol
93	2	0.021505376344086023	0.794345333721519	2.9368421052631577	0.6711822660098522	0.16433393813856093	2.741281802826912	ASD	hydroxocobalamine
209	7	0.03349282296650718	0.967993944031025	6.6	1.0646399441706285	0.49539835590509795	2.287973299089371	ASD	omeprazol
27	2	0.07407407407407407	0.4753967837083476	0.8526315789473684	2.4658620689655173	0.5806224487608019	10.472340082854549	ASD	fluoxetine
3	1	0.3333333333333333	0.18081872985021027	0.09473684210526316	15.394849785407725	1.391015612805218	170.38011488405598	ASD	thiamazol
25	2	0.08	0.4156571091533594	0.7894736842105263	2.6810344827586206	0.6283829710159602	11.438798040818059	ASD	cyproteronethinylestradiol
9	1	0.1111111111111111	0.6806558355443755	0.28421052631578947	3.8454935622317596	0.47900509706854993	30.871948602771617	ASD	azathioprine
13	3	0.23076923076923078	0.0009106397220941475	0.4105263157894737	9.306493506493506	2.5443389408661385	34.04059891365027	ASD	prednison
248	10	0.04032258064516129	0.5377446099739939	7.831578947368421	1.3013955582232892	0.6817557014337304	2.484218900409056	ASD	salbutamol
73	2	0.0273972602739726	0.8957909818906271	2.305263157894737	0.8626760563380281	0.21033061171718376	3.538286567528354	ASD	cetirizine
9	3	0.3333333333333333	2.377718665969173e-05	0.28421052631578947	15.519480519480519	3.857476130230389	62.43830615230557	ASD	clonazepam
11	1	0.09090909090909091	0.7922778403438043	0.3473684210526316	3.0755364806866954	0.3920818561164349	24.124872131868653	ASD	cabergoline
18	2	0.1111111111111111	0.20870613424796614	0.5684210526315789	3.8577586206896552	0.881888401836231	16.875493026689135	ASD	cotrimoxazol
66	5	0.07575757575757576	0.08762825379804187	2.0842105263157893	2.5467105734125566	1.0137109528928774	6.398011904895217	ASD	paroxetine
4594	37	0.00805398345668263	0.9831545742312623	36.57840755735493	1.0311608514373491	0.6070879643329788	1.751463978873738	AVSD	foliumzuur
93	2	0.021505376344086023	0.3725127950211796	0.7404858299595142	2.799305957200694	0.6731997555572882	11.64010203113104	AVSD	hydroxocobalamine
209	1	0.004784688995215311	0.8969138498564314	1.6641025641025642	0.592092175066313	0.08161987154727648	4.295193524921149	AVSD	omeprazol
12	1	0.08333333333333333	0.18858817217301876	0.09554655870445344	11.504702194357368	1.4614073250656316	90.56898122151347	AVSD	venlafaxine
25	1	0.04	0.4975342916590332	0.199055330634278	5.2636494252873565	0.7003520304909219	39.5601127234642	AVSD	cyproteronethinylestradiol
248	2	0.008064516129032258	0.730142047549068	1.9746288798920377	1.0134075024960776	0.24600400383245868	4.174707525552203	AVSD	salbutamol
73	2	0.0273972602739726	0.2240114068610062	0.5812415654520917	3.597726711144057	0.8616138925264472	15.022549659831661	AVSD	cetirizine
66	1	0.015151515151515152	0.9716937511644043	0.5255060728744939	1.9326259946949602	0.2637027088835174	14.163840982841515	AVSD	paroxetine
39	1	0.02564102564102564	0.7321402077406447	0.3105263157894737	3.3180580762250456	0.44800730147852025	24.574397249483425	AVSD	sumatriptan
4594	581	0.12646930779277318	0.5491690970238365	572.2350877192982	1.047322809057697	0.908072837255674	1.2079263043341857	VSD	foliumzuur
10	2	0.2	0.8074082857300717	1.2456140350877194	1.758686210640608	0.37289552152101824	8.294487353673116	VSD	oxycodon
47	3	0.06382978723404255	0.2968131126698108	5.8543859649122805	0.4774950592885375	0.1479669739492266	1.540894738600253	VSD	citalopram
10	1	0.1	0.8074082857300717	1.2456140350877194	0.7806700409737286	0.09879209575090345	6.168972408588161	VSD	lamotrigine
29	3	0.10344827586206896	0.9495567018764646	3.612280701754386	0.8103260869565218	0.2447788082366726	2.6825376425862224	VSD	valproinezuur
34	4	0.11764705882352941	0.8903213512555299	4.235087719298246	0.9368153790351832	0.32928702011903466	2.6652221338077067	VSD	Tramadol
93	14	0.15053763440860216	0.5449115131459057	11.58421052631579	1.2492793583155783	0.7046827605584821	2.2147539325021723	VSD	hydroxocobalamine
209	29	0.13875598086124402	0.6001827431734176	26.033333333333335	1.1366082525478498	0.7631218450616918	1.692886041881609	VSD	omeprazol
27	4	0.14814814814814814	0.9363198385842201	3.363157894736842	1.2232577943889862	0.42210044455506956	3.545032114597036	VSD	fluoxetine
7	1	0.14285714285714285	0.6701771539757184	0.8719298245614036	1.1715473608098337	0.14088639950582543	9.742056177422123	VSD	alprazolam
12	1	0.08333333333333333	0.9963259788525054	1.4947368421052631	0.6385328337605994	0.08234315154189337	4.951525077138995	VSD	venlafaxine
7	1	0.14285714285714285	0.6701771539757184	0.8719298245614036	1.1715473608098337	0.14088639950582543	9.742056177422123	VSD	clomipramine
2	1	0.5	0.5910746154856172	0.24912280701754386	7.03470715835141	0.43963525342289955	112.56400486190613	VSD	levetiracetam
3	1	0.3333333333333333	0.8251763816339563	0.3736842105263158	3.5168112798264644	0.3185766512161369	38.82256132300061	VSD	thiamazol
1	1	1.0	0.25553481835924186	0.12456140350877193	14.071583514099784	0.47175259338434167	419.7315825521378	VSD	adalimumab
25	4	0.16	0.8148631219703667	3.1140350877192984	1.3401730659619668	0.45901177934096166	3.912892713360526	VSD	cyproteronethinylestradiol
3	2	0.6666666666666666	0.04888170905095838	0.3736842105263158	14.084690553745927	1.275885753312429	155.48297132384587	VSD	gelekoortsvaccin
9	4	0.4444444444444444	0.01626878686988042	1.1210526315789473	5.642655059847661	1.5124897676591313	21.051088612455384	VSD	azathioprine
13	4	0.3076923076923077	0.1138837921746695	1.619298245614035	3.1328738967476726	0.9628423953504365	10.193671259511495	VSD	prednison
6	1	0.16666666666666666	0.759648357413063	0.7473684210526316	1.4060737527114968	0.16409008057130361	12.048524756529016	VSD	beclometasonformoterol
65	8	0.12307692307692308	0.8790042428842294	8.096491228070175	0.9862908637714505	0.4690615049325249	2.0738637848760786	VSD	prednisolon
248	33	0.13306451612903225	0.7530118648701757	30.891228070175437	1.081661876143193	0.7448282348676523	1.5708217808224012	VSD	salbutamol
5	1	0.2	0.8678642299673202	0.6228070175438597	1.7578633405639914	0.19626433106215732	15.744498795963883	VSD	hydroxychloroquine
73	9	0.1232876712328767	0.8847295996559944	9.092982456140351	0.9882214168490153	0.490157803363298	1.9923819676400165	VSD	cetirizine
18	5	0.2777777777777778	0.1066181789750544	2.2421052631578946	2.712418300653595	0.9647615250219977	7.6259395165585255	VSD	cotrimoxazol
66	13	0.19696969696969696	0.10912245898674887	8.221052631578948	1.734231805929919	0.9417594786544132	3.1935542193811033	VSD	paroxetine
39	6	0.15384615384615385	0.7548981824907779	4.8578947368421055	1.2796668979875088	0.534724927273242	3.062410757911409	VSD	sumatriptan
4594	303	0.06595559425337397	0.4336598197251956	294.4871794871795	1.0854682325906575	0.8946912209790548	1.3169250533990313	mVSD	foliumzuur
47	2	0.0425531914893617	0.7593228951091588	3.0128205128205128	0.6474042753112521	0.1565763158557982	2.6768562882607023	mVSD	citalopram
10	1	0.1	0.8554286950467185	0.6410256410256411	1.6235349273323958	0.20526115941459247	12.841521833871168	mVSD	lamotrigine
29	1	0.034482758620689655	0.7850939891295665	1.858974358974359	0.5204189270644967	0.07065494233818255	3.8332188900619824	mVSD	valproinezuur
34	2	0.058823529411764705	0.8220315610197708	2.1794871794871793	0.9121300211416491	0.21793383020361126	3.8175861668221094	mVSD	Tramadol
93	8	0.08602150537634409	0.512181615818893	5.961538461538462	1.3805265146743921	0.6647133876588818	2.86718079265927	mVSD	hydroxocobalamine
209	14	0.06698564593301436	0.9765598337859278	13.397435897435898	1.049669058345848	0.6053353685660986	1.8201565434026792	mVSD	omeprazol
27	4	0.14814814814814814	0.16372424043173905	1.7307692307692308	2.5522016062032677	0.8790426509942552	7.410030709362156	mVSD	fluoxetine
2	1	0.5	0.28305444684598746	0.1282051282051282	14.628691983122362	0.9135800622480057	234.24179005230377	mVSD	levetiracetam
3	1	0.3333333333333333	0.4681917551088012	0.19230769230769232	7.313291139240507	0.6619499958576203	80.79798719237034	mVSD	thiamazol
1	1	1.0	0.0751150118469708	0.0641025641025641	29.261603375527425	0.9804378590529277	873.3255496006459	mVSD	adalimumab
25	2	0.08	0.933144318837592	1.6025641025641026	1.270705028035665	0.29869499077466166	5.405819709555366	mVSD	cyproteronethinylestradiol
9	3	0.3333333333333333	0.008826284138351886	0.5769230769230769	7.3400423728813555	1.8299855668200184	29.440790688483407	mVSD	azathioprine
13	2	0.15384615384615385	0.44991557942226423	0.8333333333333334	2.661541418412454	0.5882475167884424	12.04221440763449	mVSD	prednison
65	5	0.07692307692307693	0.8653684542552319	4.166666666666667	1.2189716312056738	0.48720066554119607	3.049855927503	mVSD	prednisolon
248	17	0.06854838709677419	0.8737494958732597	15.897435897435898	1.0772226318077847	0.6523527602842122	1.7788053782026305	mVSD	salbutamol
73	5	0.0684931506849315	0.9313133074127042	4.67948717948718	1.0743116395494368	0.43115348270687787	2.676878525079784	mVSD	cetirizine
18	3	0.16666666666666666	0.19463656807853555	1.1538461538461537	2.9322033898305087	0.845913902288705	10.163938311063678	mVSD	cotrimoxazol
66	6	0.09090909090909091	0.5217129736867459	4.230769230769231	1.4658848614072495	0.6300574646388062	3.4105118144022164	mVSD	paroxetine
39	5	0.1282051282051282	0.18986891154270297	2.5	2.1592615769712142	0.8406037502192424	5.546502209356297	mVSD	sumatriptan
4594	181	0.03939921636917719	0.7481044825199941	184.13198380566803	0.9546637286387398	0.7524862212188059	1.2111621569658115	pVSD	foliumzuur
10	2	0.2	0.07618070664174752	0.4008097165991903	6.021186440677966	1.2730638023423722	28.47829471444985	pVSD	oxycodon
10	1	0.1	0.8728648295308987	0.4008097165991903	2.6666666666666665	0.33674701643513194	21.117072354168663	pVSD	lamotrigine
29	2	0.06896551724137931	0.7487530873406999	1.162348178137652	1.7792843691148776	0.421127548674894	7.517562971451497	pVSD	valproinezuur
34	2	0.058823529411764705	0.9042652745798859	1.3627530364372469	1.5002118644067797	0.3578324758428669	6.289634927085747	pVSD	Tramadol
93	3	0.03225806451612903	0.9036538053733902	3.7275303643724698	0.7962585034013605	0.2505681295899824	2.530360127109813	pVSD	hydroxocobalamine
209	12	0.05741626794258373	0.26390344474600336	8.376923076923077	1.4781725888324873	0.815557853180947	2.6791406567339537	pVSD	omeprazol
7	1	0.14285714285714285	0.6722726949878366	0.2805668016194332	4.0016891891891895	0.4802363468814931	33.34507367228755	pVSD	alprazolam
12	1	0.08333333333333333	0.9776406585309241	0.48097165991902835	2.1812039312039313	0.28068060696019115	16.950407229859866	pVSD	venlafaxine
25	1	0.04	0.6110250498179433	1.0020242914979758	0.9978885135135135	0.1345431867463171	7.401203356954589	pVSD	cyproteronethinylestradiol
3	1	0.3333333333333333	0.2635615347186445	0.12024291497975709	12.011824324324325	1.0861307358243124	132.84213293984936	pVSD	gelekoortsvaccin
9	1	0.1111111111111111	0.8127967148730211	0.36072874493927126	3.0004222972972974	0.3740553123596645	24.06738700040869	pVSD	azathioprine
13	3	0.23076923076923078	0.005100122250148104	0.5210526315789473	7.247959183673469	1.9842702869338484	26.47467569016114	pVSD	prednison
6	1	0.16666666666666666	0.5889558772249961	0.24048582995951417	4.802702702702702	0.5593387533815124	41.23789583879435	pVSD	beclometasonformoterol
65	2	0.03076923076923077	0.9466955927151071	2.6052631578947367	0.7586763518966909	0.1847556969951623	3.11541032990362	pVSD	prednisolon
248	11	0.04435483870967742	0.8537183223500124	9.940080971659919	1.11587147030185	0.602699122361045	2.065987973162669	pVSD	salbutamol
5	1	0.2	0.4944187900220297	0.20040485829959515	6.004222972972973	0.6690304825934855	53.88497900637726	pVSD	hydroxychloroquine
73	2	0.0273972602739726	0.7984142221130012	2.925910931174089	0.6724277870613512	0.16415115587838378	2.7545290582493394	pVSD	cetirizine
18	1	0.05555555555555555	0.7899020636889647	0.7214574898785425	1.410174880763116	0.18704211404817878	10.631793831324226	pVSD	cotrimoxazol
66	4	0.06060606060606061	0.5900693175373948	2.645344129554656	1.5525707365407906	0.5610649574758767	4.296251013086046	pVSD	paroxetine
39	1	0.02564102564102564	0.9587711257607706	1.563157894736842	0.6290007112375533	0.08606863251658664	4.5968186454118785	pVSD	sumatriptan
4594	72	0.01567261645624728	0.11820525966981804	63.85721997300945	1.4304261602773538	0.9364093696400526	2.185068909330038	bicuspidao	foliumzuur
10	2	0.2	0.00023453008857696246	0.13900134952766532	18.066831683168317	3.789358477175293	86.13869841927749	bicuspidao	lamotrigine
15	1	0.06666666666666667	0.519888739279339	0.20850202429149797	5.107142857142857	0.6653079127945644	39.20426566656407	bicuspidao	carbamazepine
4	1	0.25	0.05764162942192915	0.05560053981106613	23.869281045751634	2.462063551829211	231.40855857184692	bicuspidao	ondansetron
209	2	0.009569377990430622	0.8081545339319063	2.905128205128205	0.6791983546180705	0.1664255770376174	2.7718720471170317	bicuspidao	omeprazol
248	2	0.008064516129032258	0.6012662288534014	3.4472334682861	0.5683812283667391	0.1394174539285873	2.3171935195801248	bicuspidao	salbutamol
73	1	0.0136986301369863	0.6258680058331894	1.0147098515519568	0.9851579520697168	0.13558808828723143	7.157975326491837	bicuspidao	cetirizine
66	2	0.030303030303030304	0.5383774131550927	0.9174089068825911	2.241027227722772	0.5411318399217839	9.280923177835438	bicuspidao	paroxetine
39	2	0.05128205128205128	0.188982596230805	0.5421052631578948	3.890821514583891	0.9252100073577841	16.36222256348197	bicuspidao	sumatriptan
4594	6	0.00130605137135394	0.5759560527411193	7.439676113360324	0.6124673060156931	0.19734160015698327	1.9008470623513674	IAA	foliumzuur
4594	29	0.006312581628210709	0.9384809036859667	29.758704453441297	0.9351818758286735	0.5233987998325581	1.6709345553681467	pulmatr	foliumzuur
47	1	0.02127659574468085	0.7213289956846833	0.3044534412955466	3.3839037927844586	0.4571352715876084	25.04905132140203	pulmatr	citalopram
93	1	0.010752688172043012	0.8940060694351353	0.6024291497975709	1.681313598519889	0.22951778763341296	12.316323914218357	pulmatr	hydroxocobalamine
209	1	0.004784688995215311	0.8982796185963571	1.353846153846154	0.7317921440261865	0.10048412217806553	5.329396629543737	pulmatr	omeprazol
248	2	0.008064516129032258	0.9316823464965274	1.6064777327935222	1.2576882290562037	0.30357376090412724	5.210528330233645	pulmatr	salbutamol
3	1	0.3333333333333333	0.000541701047893466	0.019433198380566803	78.29787234042553	6.979603269845554	878.3531922973079	pulmatr	propylthiouracil
73	2	0.0273972602739726	0.1320790675342428	0.4728744939271255	4.464788732394366	1.063265823459763	18.748217035746798	pulmatr	cetirizine
4594	128	0.027862429255550717	0.7391672337317066	125.23454790823212	1.062006027523269	0.7945451908063479	1.4194998793600948	pulmsten	foliumzuur
47	1	0.02127659574468085	0.8441585661443591	1.2812415654520917	0.7746052346960848	0.10629811599747527	5.64462750810022	pulmsten	citalopram
29	1	0.034482758620689655	0.7399034733903826	0.79055330634278	1.2757640369580667	0.1727292662776356	9.422687382805593	pulmsten	valproinezuur
93	2	0.021505376344086023	0.981992155906168	2.5352226720647772	0.7820879120879121	0.1913084018695718	3.197253734057336	pulmsten	hydroxocobalamine
209	6	0.028708133971291867	0.9322019444215313	5.697435897435898	1.0563486478335176	0.4632970139634893	2.408546638868778	pulmsten	omeprazol
27	1	0.037037037037037035	0.7798928833111861	0.7360323886639676	1.3742824339839266	0.18557790553809975	10.177139368398784	pulmsten	fluoxetine
12	1	0.08333333333333333	0.7590644199111892	0.3271255060728745	3.255088195386703	0.41824454933893873	25.33350207789403	pulmsten	venlafaxine
9	1	0.1111111111111111	0.6019539729498229	0.24534412955465587	4.477611940298507	0.557392541970333	35.9692804949135	pulmsten	azathioprine
65	2	0.03076923076923077	0.8351971152137676	1.7719298245614035	1.134126984126984	0.27558397069885776	4.667339732652676	pulmsten	prednisolon
248	8	0.03225806451612903	0.7693071669843452	6.76059379217274	1.1972508591065292	0.5835180253968948	2.4564958702969846	pulmsten	salbutamol
73	1	0.0136986301369863	0.7233826624306466	1.9900134952766533	0.4930901050304035	0.06818276839502432	3.565972127594599	pulmsten	cetirizine
9	2	0.2222222222222222	0.010175189085788149	0.24534412955465587	10.287142857142857	2.123698471173658	49.830665510994756	pulmsten	clonazepam
11	1	0.09090909090909091	0.7107581359242194	0.2998650472334683	3.581094527363184	0.45624196343567724	28.108414047097103	pulmsten	cabergoline
18	2	0.1111111111111111	0.14355218720090146	0.49068825910931174	4.495	1.0266417653631779	19.680696501619952	pulmsten	cotrimoxazol
66	3	0.045454545454545456	0.5946458827935099	1.7991902834008098	1.7097391720507298	0.5323744477036058	5.490887192377395	pulmsten	paroxetine
39	1	0.02564102564102564	0.6666877096390911	1.063157894736842	0.9387274155538099	0.1282521493763686	6.870911442788701	pulmsten	sumatriptan
4594	19	0.00413582934262081	0.4843181845925959	16.73927125506073	1.4577049180327868	0.6372931669495306	3.3342639435913592	tricusp	foliumzuur
209	1	0.004784688995215311	0.7606894575132629	0.7615384615384615	1.3267381656804733	0.17918646334825822	9.823477328485918	tricusp	omeprazol
9	1	0.1111111111111111	0.009702503443033103	0.03279352226720648	35.45673076923077	4.280615572797416	293.69134776570036	tricusp	mirtazapine
248	1	0.004032258064516129	0.6652346794765271	0.9036437246963562	1.1111803176580504	0.15018291900489483	8.22145225656724	tricusp	salbutamol
4594	17	0.0037004788855028296	0.33503607731070667	14.259379217273954	1.7394945743208798	0.6850285910820496	4.417102312930111	ebstein	foliumzuur
209	1	0.004784688995215311	0.8511934946782311	0.6487179487179487	1.5688374125874125	0.21046949002177429	11.69409792782477	ebstein	omeprazol
39	1	0.02564102564102564	0.274070533224541	0.12105263157894737	8.79066985645933	1.155442177168514	66.87991666933274	ebstein	sumatriptan
4594	33	0.007183282542446669	0.2250898682509655	28.51875843454791	1.5600323815627477	0.8197031958232395	2.9690027365089655	aortsten	foliumzuur
15	1	0.06666666666666667	0.18060548369016968	0.0931174089068826	11.666666666666666	1.5021866988461523	90.60865151825652	aortsten	carbamazepine
25	1	0.04	0.3791487763908381	0.15519568151147098	6.796296296296297	0.9000038077122128	51.32160881014908	aortsten	cyproteronethinylestradiol
248	1	0.004032258064516129	0.9740605085603096	1.539541160593792	0.6403058929374719	0.08790600350045318	4.663977660278222	aortsten	salbutamol
39	1	0.02564102564102564	0.5980858322379798	0.24210526315789474	4.28421052631579	0.5757043097166302	31.881748189151747	aortsten	sumatriptan
4594	10	0.0021767522855899	0.9150182891255453	9.299595141700404	1.2264397905759161	0.4187725641316402	3.591817346073969	sub_supra_aortsten	foliumzuur
47	1	0.02127659574468085	0.1874793673584147	0.0951417004048583	11.411490683229813	1.4699958500650092	88.58672601537054	sub_supra_aortsten	citalopram
209	1	0.004784688995215311	0.9044134205760789	0.4230769230769231	2.4680631868131866	0.3230333244107156	18.856679586276144	sub_supra_aortsten	omeprazol
248	1	0.004032258064516129	0.9976789628348414	0.5020242914979757	2.067090803932909	0.2707458169115763	15.78182976359517	sub_supra_aortsten	salbutamol
4594	64	0.013931214627775359	0.3992929916842256	59.517408906882594	1.229139072847682	0.8019992297663927	1.883770961776263	hypoleft	foliumzuur
93	2	0.021505376344086023	0.7853483766504425	1.2048582995951418	1.6888005611409866	0.40994626439085324	6.957124830855628	hypoleft	hydroxocobalamine
3	1	0.3333333333333333	0.018531281748306816	0.038866396761133605	38.48421052631579	3.460022978201821	428.04179890258797	hypoleft	escitalopram
209	2	0.009569377990430622	0.89745740351907	2.707692307692308	0.7304964539007093	0.1788152174136378	2.984226269328757	hypoleft	omeprazol
27	1	0.037037037037037035	0.7978812353462208	0.3497975708502024	2.9506072874493925	0.39632626483544864	21.96696039906454	hypoleft	fluoxetine
248	5	0.020161290322580645	0.46225965828509397	3.2129554655870445	1.5988332654999322	0.6440088511733132	3.9693054004024075	hypoleft	salbutamol
5	1	0.2	0.08510899378355202	0.06477732793522267	19.236842105263158	2.130154124680399	173.72268508427643	hypoleft	hydroxychloroquine
4594	9	0.00195907705703091	0.8011691481867937	8.059649122807018	1.3799345692475464	0.4245646719065294	4.485110376361309	hyporight	foliumzuur
47	1	0.02127659574468085	0.14428938758606627	0.0824561403508772	13.317028985507246	1.696479245411737	104.53606283747885	hyporight	citalopram
209	2	0.009569377990430622	0.057397335663754455	0.36666666666666664	6.315327184892403	1.3909967095335036	28.67250308997256	hyporight	omeprazol
